Ticker,Latest Price ($),Daily Return,Volatility,Predicted Prob Up (%),Accuracy (%),Precision (%),Recall (%),F1 Score (%),RSI_14,Top Features,Score,Rating,Model
HLN.L,366.8999938964844,0.005205462730094146,0.021154119538770375,88.91138258472134,62.72727272727273,30.470085470085472,24.408369408369406,26.541501976284586,45.625,"Volatility_30, Trend_MA50, Momentum_20",59.7,Neutral,catboost
FUTR.L,389.20001220703125,-0.07333330426897322,0.026881989597583762,64.68154898359121,64.16666666666666,31.416529830322936,16.68831168831169,20.454481309431987,28.78291116526418,"Volatility_30, Trend_MA50, Momentum_20",59.6,Neutral,catboost
HLT,294.0400085449219,-0.025389470839175754,0.015043707278571853,78.0554012322614,61.684210526315795,44.24414927261227,26.76645792798243,32.24104016919945,41.90167007033311,"Volatility_30, Trend_MA50, Momentum_20",59.5,Neutral,catboost
WTB.L,2260.0,-0.02164502164502169,0.014070138376627832,61.01875718297922,60.833333333333336,33.61287001287001,29.244755244755243,30.011242330232488,26.38522427440634,"Trend_MA50, Volatility_30, Return_5d",59.5,Neutral,catboost
PG,142.7100067138672,0.0020362908906785826,0.013887324001293382,76.99626998221362,62.526315789473685,16.070537305831422,11.614924807665279,13.090225563909774,17.807490872594855,"Volatility_30, Trend_MA50, Momentum_20",59.3,Neutral,catboost
ENTG,113.58999633789062,-0.01866093876552377,0.03361679063170323,74.83107991774145,57.26315789473684,48.198674341531486,34.96832491999402,39.2865132275699,44.92557468238384,"Volatility_30, Trend_MA50, Momentum_20",59.3,Neutral,catboost
EXPN.L,2503.0,-0.016502946954813358,0.01884451092576618,49.56256600572529,66.24999999999999,40.26097883597883,47.179863147605076,41.022601983395205,21.186440677966104,"Volatility_30, Trend_MA50, Return_10d",59.3,Neutral,catboost
AV.L,593.4000244140625,0.0033818057447352334,0.021088915100184943,91.17878041494036,62.5,30.358868184955146,13.567274813103513,17.47884362921957,42.72445674176863,"Volatility_30, Trend_MA50, Return_10d",59.2,Neutral,catboost
MRK.DE,105.05000305175781,-0.017305878837365896,0.02223056074131475,86.97598801598359,65.97938144329896,31.03333333333333,18.344561235865584,22.281349018191126,44.5147686795508,"Volatility_30, Trend_MA50, Momentum_20",59.1,Neutral,catboost
PH,888.4400024414062,-0.01444325784160505,0.017072825430981566,69.65244311076879,57.05263157894736,40.68497529787852,26.95170623963194,30.13492460824882,38.38514641285585,"Volatility_30, Trend_MA50, RSI_14",59.0,Neutral,catboost
S,12.579999923706055,-0.06119400881849857,0.03289999620574868,69.13802262937256,52.421052631578945,40.73097423341326,36.54632034632034,37.334077360943034,32.947974223233274,"Volatility_30, Trend_MA50, Momentum_20",58.9,Neutral,catboost
SPGI,406.239990234375,-0.015056423297034827,0.01782007160738989,61.38893563579379,60.210526315789465,32.52055962968742,25.49448084855991,27.2004042176925,26.29341129387643,"Volatility_30, Momentum_20, Trend_MA50",58.8,Neutral,catboost
NXT.L,12385.0,-0.012360446570972905,0.015418897952165432,65.2561064429039,62.70833333333333,40.19004524886878,32.58998394079039,33.417402555302374,38.75739644970414,"Volatility_30, Trend_MA50, Momentum_20",58.7,Neutral,catboost
LRE.L,580.0,-0.0017211703958691649,0.021672342047302062,84.88722845273084,58.75,31.262248264771394,36.48404164533197,33.59229908525683,46.3235294117647,"Volatility_30, Trend_MA50, RSI_14",58.6,Neutral,catboost
AAL.L,3061.0,0.00360655737704918,0.03164806343886857,72.30770205379122,57.083333333333336,56.507936507936506,20.86183574879227,27.742840444184687,47.16006884681584,"Volatility_30, Trend_MA50, Momentum_20",58.6,Neutral,catboost
PCIP.L,50.5,0.0,0.012780442458428956,48.37727349057458,66.52173913043478,47.22527472527473,22.575456801263254,26.466810966810964,14.285714285714292,"Volatility_30, Trend_MA50, Momentum_20",58.4,Neutral,catboost
ARE,46.040000915527344,-0.04103306550465524,0.02234304423894804,72.0350038786367,60.8421052631579,34.94008037997808,20.17257204900225,23.713449258276842,30.046593784652117,"Volatility_30, Trend_MA50, Return_10d",58.3,Neutral,catboost
QQ.L,445.79998779296875,-0.036316511216793135,0.01969328779824999,62.891193126539136,55.833333333333336,34.87767495662233,19.68130888719124,21.580273198534957,17.011280028544263,"Volatility_30, Trend_MA50, Return_10d",58.3,Neutral,catboost
CAML.L,157.60000610351562,0.0,0.051139965936687556,82.72336549224072,51.458333333333336,27.142857142857146,17.04769675335713,19.95425307830414,34.85914215967426,"Volatility_30, Trend_MA50, RSI_14",58.2,Neutral,catboost
VRTX,433.07000732421875,-0.04555468628515502,0.02634398936411092,74.401902362773,57.89473684210526,30.98856209150327,25.83255435887015,27.262234732903476,39.309343325284196,"Trend_MA50, Volatility_30, Momentum_20",58.2,Neutral,catboost
PSH.L,3858.0,-0.025757575757575757,0.022609900832799578,79.5222904226653,62.291666666666664,38.85714285714285,21.363692312117898,27.191131178315963,43.35154826958105,"Volatility_30, Trend_MA50, Momentum_20",58.1,Neutral,catboost
INGA.AS,21.719999313354492,-0.009575968486043585,0.017963217147855735,69.32625717035113,62.47422680412372,50.038326038219274,29.346437346437348,35.97320520530184,41.03672364678232,"Volatility_30, Momentum_20, Trend_MA50",58.1,Neutral,catboost
BA.L,2067.0,-0.012422360248447228,0.024401545071104258,55.37803671573217,57.916666666666664,37.34917365065148,34.451625538582064,33.69888357256779,28.57142857142857,"Volatility_30, Momentum_20, Return_10d",58.1,Neutral,catboost
NWG.L,539.7999877929688,0.008971939799941486,0.02400220181867943,53.17153964602439,59.583333333333336,56.96016075247512,29.46021547481994,37.60164168032065,38.37208752161662,"Volatility_30, Momentum_20, Return_10d",58.1,Neutral,catboost
GRG.L,1480.0,-0.0269559500328731,0.013362935862570273,63.26244308561682,57.5,27.598639455782312,34.1986161986162,28.125404420141262,16.544117647058826,"Trend_MA50, Volatility_30, RSI_14",57.9,Neutral,catboost
CME,293.7799987792969,-0.012769634936608654,0.016745045677910145,59.88984822852993,61.894736842105274,36.3544759334233,12.892857142857144,16.730241187384046,27.887466192292266,"Volatility_30, Trend_MA50, Momentum_20",57.9,Neutral,catboost
NVR,6450.759765625,-0.012168111733526166,0.01889742904351072,81.31742886598343,60.21052631578948,21.134453781512605,18.854698524863444,19.495287321374274,31.903123215768233,"Volatility_30, Trend_MA50, Return_10d",57.8,Neutral,catboost
SGE.L,811.2000122070312,-0.004173782814639426,0.01733933801050087,79.69604391262337,55.208333333333336,22.45761256287572,41.754429634530325,27.518052635260226,37.52038656308932,"Volatility_30, Momentum_20, Trend_MA50",57.7,Neutral,catboost
CL,84.29000091552734,0.0017827611952343503,0.014546958469417904,76.83306890785212,62.526315789473685,12.426739926739927,7.0146103896103895,8.74818401937046,22.243487909921654,"Trend_MA50, Volatility_30, Momentum_20",57.7,Neutral,catboost
KDP,26.229999542236328,-0.001522684234119276,0.015227985520471662,69.10815124436202,64.42105263157895,19.613164613164614,14.575809024026341,15.232348111658457,23.655922799616278,"Volatility_30, Trend_MA50, RSI_14",57.7,Neutral,catboost
BILL,37.0,-0.03014420654999994,0.029110523525085082,49.67116670826803,54.315789473684205,45.76245800671892,33.94863833803926,37.04026206351788,23.264135404538095,"Volatility_30, Momentum_20, Trend_MA50",57.7,Neutral,catboost
GE,282.80999755859375,-0.008519116389621884,0.021594602575047327,54.0169405599428,49.05263157894736,46.1647795796499,27.78885893980234,30.676786981134807,25.01276764293327,"Volatility_30, Trend_MA50, Z_Score_20",57.6,Neutral,catboost
OKTA,73.2300033569336,-0.07747536040913083,0.040298632806073424,57.45653047274192,59.368421052631575,46.18617868199912,38.50678635785019,40.726807676763784,38.17518105903875,"Volatility_30, Trend_MA50, Return_10d",57.5,Neutral,catboost
PHM,114.62999725341797,-0.021260292305079642,0.01811641773835011,56.49462004482834,57.473684210526315,37.23469387755102,27.610711713096002,27.460118431129263,28.433112293286158,"Volatility_30, Trend_MA50, Momentum_20",57.5,Neutral,catboost
CDNS,271.7699890136719,-0.03153733254046931,0.02770511677838534,55.899019047178825,54.526315789473685,37.64335032627715,31.16425753908654,32.37878719142613,27.61498553923849,"Volatility_30, Trend_MA50, Momentum_20",57.5,Neutral,catboost
CCL.L,1830.5,-0.034036939313984216,0.031204042729289623,77.69597747955372,52.5,45.03936122357175,26.336052777010224,30.42062018084207,46.59635666347076,"Volatility_30, Trend_MA50, Momentum_20",57.4,Neutral,catboost
CRH.L,7654.0,-0.01871794871794874,0.019712006684664087,72.22679828397737,60.20833333333333,42.33292556770817,36.89102564102564,38.911523855557064,48.202137998056365,"Volatility_30, Trend_MA50, Momentum_20",57.4,Neutral,catboost
ACS.MC,102.5,-0.020076467540682152,0.022374131858388897,71.73043052616616,55.4639175257732,48.11489898989898,31.453198681459547,37.0294462609236,48.16176449963788,"Volatility_30, Trend_MA50, Momentum_20",57.4,Neutral,catboost
ATCO-A.ST,160.1999969482422,-0.011721215815748365,0.020063150544538312,68.17326776075005,61.89473684210526,34.37134502923976,25.665934890702694,27.63332876274053,37.82199375711348,"Volatility_30, Trend_MA50, Return_10d",57.4,Neutral,catboost
GGG,83.76000213623047,-0.01063077589118644,0.01124810969071119,65.88788332428317,64.84210526315789,20.965250965250966,19.63552411828274,19.083297275549786,28.878959666907292,"Volatility_30, Trend_MA50, RSI_14",57.4,Neutral,catboost
URBN,61.209999084472656,-0.01258271612960915,0.020976576065050205,66.19318250803347,55.578947368421055,38.604395604395606,30.29437506326721,33.47951722175062,38.19493562666773,"Volatility_30, Trend_MA50, Z_Score_20",57.3,Neutral,catboost
MA,484.239990234375,-0.03297056368572138,0.017210270657882644,60.35511421284839,63.78947368421052,41.53799374729607,33.56004597868924,33.36948729936107,30.833541232960087,"Volatility_30, Trend_MA50, Momentum_20",57.3,Neutral,catboost
BAYN.DE,38.2599983215332,-0.00039198442188326243,0.030015160549932286,84.9615823648837,51.1340206185567,36.523809523809526,19.48224382186646,23.911391238977448,53.91353833456479,"Volatility_30, Trend_MA50, Return_5d",56.9,Neutral,catboost
MCHP,62.0,-0.034267866866346086,0.019002503991732186,72.52024814106883,58.94736842105262,41.98827601028628,40.11753246753246,37.62580268942694,40.284970828921146,"Volatility_30, RSI_14, Momentum_20",56.9,Neutral,catboost
MOH,134.02999877929688,-0.03436602426213364,0.033215022406385054,72.22988542863203,54.31578947368422,31.700776538855386,27.494752623688157,28.26114002956108,38.02394625979792,"Volatility_30, Trend_MA50, Momentum_20",56.9,Neutral,catboost
VOW3.DE,86.4800033569336,-0.004603981458673911,0.018218002638842677,84.17501198327864,58.14432989690722,30.170940170940167,28.024407866513133,26.274191298374443,45.85909473279189,"Volatility_30, Trend_MA50, Momentum_20",56.8,Neutral,catboost
HEI.DE,177.85000610351562,-0.0105702024839186,0.024998725455608016,74.93589098136849,55.05154639175258,44.47232947232948,27.781882011090932,31.501089151577116,56.22711006591182,"Volatility_30, Trend_MA50, Momentum_20",56.8,Neutral,catboost
BSX,69.16999816894531,-0.01425110483247194,0.016413027013479943,72.03179040885384,57.89473684210526,32.39628857732306,20.009889287449152,21.819114569114568,38.947339808752126,"Volatility_30, Trend_MA50, Momentum_20",56.8,Neutral,catboost
GXO,49.63999938964844,-0.04021658511141102,0.020569382875815563,55.95314271995394,57.263157894736835,35.6578947368421,22.65608524482453,26.841279694052464,27.39508976168858,"Volatility_30, Trend_MA50, RSI_14",56.8,Neutral,catboost
DGE.L,1402.5,0.006819813352476611,0.02988339064751136,60.0112403781994,65.83333333333333,26.664835164835164,16.410973915727734,19.244580141638966,28.415300546448094,"Volatility_30, Trend_MA50, Return_10d",56.7,Neutral,catboost
IP,35.45000076293945,-0.019363782389838602,0.027633647433213716,58.46168245020543,60.42105263157894,46.968860447121315,24.126544038477114,29.764346764346772,39.14328803687126,"Volatility_30, Trend_MA50, RSI_14",56.7,Neutral,catboost
SHOP,111.8499984741211,-0.031014483423631778,0.03492606992446314,39.59393201924723,58.315789473684205,52.43396098234808,33.92773892773893,40.32230807656858,25.85322668180632,"Trend_MA50, Volatility_30, Momentum_20",56.7,Neutral,catboost
MC.PA,455.75,-0.005564014533905426,0.018072206684344647,45.113525870934374,65.97938144329896,43.30956625074272,29.644535840188013,30.285312860655324,25.793404537523784,"Volatility_30, Trend_MA50, Momentum_20",56.6,Neutral,catboost
SHC.L,126.30000305175781,-0.017120598819005295,0.020473162510856867,73.15287592547602,55.41666666666667,28.160714285714285,34.17444039084899,26.360829881883724,36.65481441579789,"Volatility_30, Trend_MA50, Momentum_20",56.3,Neutral,catboost
GNS.L,2430.0,-0.02409638554216864,0.02453616012218005,63.44781625153762,58.125,41.98232323232323,19.035627837582904,25.483781918564524,31.304347826086953,"Volatility_30, Trend_MA50, RSI_14",56.3,Neutral,catboost
UHS,184.0399932861328,-0.005672932478970827,0.023314605134851604,58.54154459668174,59.36842105263158,46.98095238095238,20.732725643211577,28.522468142186447,38.021391609293616,"Volatility_30, Trend_MA50, Momentum_20",56.3,Neutral,catboost
FTNT,78.19999694824219,-0.03492535941858799,0.021931657277355045,51.00014540523645,63.57894736842104,55.28571428571428,20.774136613893205,29.15310705554608,34.25039025217744,"Volatility_30, Trend_MA50, RSI_14",56.3,Neutral,catboost
IBST.L,100.80000305175781,-0.03632882865962406,0.02474164189334396,76.96574697275919,63.95833333333333,34.359103641456585,24.68064516129032,27.08758865248227,46.8254004296075,"Volatility_30, Trend_MA50, Momentum_20",56.2,Neutral,catboost
LMP.L,179.10000610351562,-0.005552470661357112,0.013917789887780621,43.90518246352214,63.95833333333333,46.53416149068323,30.54492753623188,28.093669944302924,23.56493518467296,"Trend_MA50, Volatility_30, Return_10d",56.2,Neutral,catboost
MNST,71.83000183105469,-0.0020839332992953485,0.016688283410903268,65.82998695592724,58.10526315789474,37.07692307692308,21.489599831063245,25.944369219630538,30.020425887173744,"Volatility_30, Trend_MA50, Momentum_20",56.1,Neutral,catboost
NFLX,93.43000030517578,0.0011787463642443097,0.03091690142298543,63.87834471385493,54.526315789473685,39.31673881673881,37.38164251207729,31.91744276550632,34.59356996161745,"Volatility_30, Trend_MA50, Momentum_20",56.1,Neutral,catboost
KLR.L,1924.0,-0.024340770791075106,0.02511992472194495,63.374708277079606,61.25,35.34207650273224,28.478781521675636,30.843226162727756,33.98533007334963,"Trend_MA50, Volatility_30, Return_5d",56.1,Neutral,catboost
AEO,16.1299991607666,0.0037336320523830846,0.03565683457638424,53.32972845835515,55.78947368421052,36.1887413029728,29.132528065590947,30.735424521714844,22.27491279088163,"Volatility_30, Momentum_20, Trend_MA50",56.1,Neutral,catboost
FITB,44.540000915527344,-0.019158752142879543,0.019548323698835964,67.40825175509012,56.631578947368425,38.06709630239042,15.9048515444511,21.587502693385044,36.04120046841331,"Volatility_30, Trend_MA50, Momentum_20",56.0,Neutral,catboost
DSV.CO,1497.5,-0.0180327868852459,0.020184666389512097,58.408577770712945,56.8421052631579,45.757286192068804,25.25609756097561,32.018315018315015,31.875719217491365,"Volatility_30, Trend_MA50, Momentum_20",56.0,Neutral,catboost
SWED-A.ST,307.8999938964844,0.012162989944047187,0.017447066604340006,54.26938424184734,56.21052631578948,34.031765629790144,27.40737423496044,29.59000469787286,29.92125984251969,"Volatility_30, Trend_MA50, Momentum_20",55.9,Neutral,catboost
OLED,91.87000274658203,-0.017958313739939724,0.027969010159214366,65.0426222525382,59.1578947368421,35.46684845730445,26.234429140715946,26.931135666571187,34.293696178567515,"Volatility_30, Trend_MA50, Return_10d",55.8,Neutral,catboost
JPM,282.8399963378906,-0.030240715948275154,0.013665277524982542,61.05471093854026,55.789473684210535,40.851526851526856,30.014812367753542,33.311247207798935,39.87412379863299,"Volatility_30, Trend_MA50, Momentum_20",55.8,Neutral,catboost
WFC,77.19000244140625,-0.023158621607214824,0.019037122928707847,86.20561271717155,50.315789473684205,31.141314825525352,17.269090225656573,21.297433453955417,44.159549887732766,"Trend_MA50, Volatility_30, Momentum_20",55.5,Neutral,catboost
BLK,933.8499755859375,-0.03573719678817666,0.020738654219350092,80.34717970944774,57.26315789473684,34.892787524366476,15.117711900383787,20.341709987778366,43.69440533521359,"Volatility_30, Return_10d, Trend_MA50",55.4,Neutral,catboost
HSBA.L,1200.0,0.0020040284427096378,0.02696278703267547,75.67640627821905,54.375,46.6025641025641,17.141162758809816,17.60946327683616,41.402558127475054,"Volatility_30, Trend_MA50, Volume_MA_Ratio",55.4,Neutral,catboost
BAC,46.970001220703125,-0.026326708407445443,0.01651351351595282,63.92299682355477,58.94736842105264,51.58711484593838,27.95926747146259,34.11552395540791,43.55061437333074,"Volatility_30, Trend_MA50, Momentum_20",55.4,Neutral,catboost
STJ.L,1166.5,-0.019747899159663906,0.026726534927075968,65.27486963203046,57.5,36.53949579831933,18.425581395348836,23.60070850202429,30.139372822299663,"Volatility_30, Trend_MA50, Momentum_20",55.3,Neutral,catboost
BARC.L,382.20001220703125,-0.008431702937018892,0.026539059632353937,88.92173385603145,53.333333333333336,25.557677616501145,13.122422948150723,17.05076905313405,43.851137360519665,"Volatility_30, Momentum_20, Trend_MA50",55.2,Neutral,catboost
ADI,307.44000244140625,-0.01907986321909516,0.019517781705301142,54.080896423173726,58.3157894736842,47.12112921278448,30.90561129691564,33.348144766704145,39.268859426470385,"Volatility_30, Trend_MA50, Momentum_20",55.1,Neutral,catboost
DHI,134.19000244140625,-0.013018565644719149,0.01824786571822081,40.350884901985914,63.57894736842106,47.28049728049728,24.79053635575375,29.33827149749345,29.26905964513037,"Volatility_30, Momentum_20, Trend_MA50",55.1,Neutral,catboost
EXPD,141.22000122070312,-0.01009394647722639,0.02280640583837497,81.95883761746963,56.0,31.26373626373627,17.760996290408055,21.0645033886698,40.92960099264673,"Volatility_30, Trend_MA50, Momentum_20",55.0,Neutral,catboost
ITW,259.0400085449219,-0.008914514350512825,0.010637327940213378,58.313079641032,61.684210526315795,25.4312251216276,17.448275862068964,20.111000571964023,28.672234830661807,"Volatility_30, Trend_MA50, Momentum_20",55.0,Neutral,catboost
RJF,141.32000732421875,-0.019972189216183933,0.015764660597319985,49.532209073580816,59.578947368421055,37.68325791855204,19.107259204622288,24.060606060606062,26.710726805059096,"Volatility_30, Trend_MA50, Momentum_20",54.8,Neutral,catboost
PKG,212.25,-0.0016463127632517782,0.017031200099360603,48.462144312241016,66.94736842105263,50.08080808080808,22.760353936824522,29.79239756539868,36.28801854376398,"Volatility_30, Momentum_20, Trend_MA50",54.8,Neutral,catboost
MT.AS,43.5099983215332,-0.022027496515198308,0.03641955112218752,81.58881613850411,53.19587628865979,35.36363636363636,12.870137052366099,17.13202967518667,43.4285659931597,"Volatility_30, Trend_MA50, Return_10d",54.7,Neutral,catboost
CCC.L,2876.0,-0.0006949270326616075,0.01704380098834754,52.448671257869286,57.291666666666664,33.33333333333333,24.089570446277765,26.0518864739205,20.851063829787236,"Volatility_30, Trend_MA50, Momentum_20",54.7,Neutral,catboost
STAN.L,1535.0,-0.012544226439369588,0.02708900565947538,64.85166659056964,58.958333333333336,48.21756343495474,25.80062240931806,32.243355008712655,42.16261525565801,"Volatility_30, Momentum_20, Trend_MA50",54.6,Neutral,catboost
DOCU,45.709999084472656,-0.031157295701455534,0.0264086471670431,60.30872757719883,53.684210526315795,40.1979293231796,29.068228366615465,30.954685099846394,38.91369733967564,"Volatility_30, Trend_MA50, RSI_14",54.6,Neutral,catboost
LAND.L,532.0,-0.01845018450184499,0.017422396008642507,44.72722605013578,64.16666666666666,42.721755368814186,14.993052924087408,21.14370653501088,25.764192139738,"Volatility_30, Trend_MA50, RSI_14",54.6,Neutral,catboost
QRVO,77.3499984741211,-0.04044165874639427,0.013383332852696187,74.61619766687299,56.0,36.76962676962677,26.69411032738346,27.928510956355996,46.46152040377166,"Volatility_30, Trend_MA50, Momentum_20",54.4,Neutral,catboost
INF.L,746.4000244140625,-0.023292315504630623,0.017300725192488205,54.84540616816762,60.41666666666667,43.8031914893617,28.772283903862853,29.220010408534996,37.326418139297814,"Volatility_30, Trend_MA50, Z_Score_20",54.4,Neutral,catboost
FRE.DE,43.720001220703125,-0.007716753109181629,0.016020110377557566,39.35077699661107,60.41237113402061,46.23931623931624,29.912582608126673,33.60207619909112,28.624991059294757,"Trend_MA50, Volatility_30, RSI_14",54.4,Neutral,catboost
ULVR.L,4479.5,-0.0012263099219620432,0.013566639788103997,54.46108979888996,62.291666666666664,25.904761904761905,25.8610472541507,23.338888888888892,13.511187607573149,"Volatility_30, Momentum_20, Trend_MA50",54.2,Neutral,catboost
DOM.L,170.8000030517578,-0.02954543720592151,0.017709214873699357,55.375300245972234,65.83333333333334,36.60213560948855,32.84283605915484,31.10413396127682,31.339711608697215,"Trend_MA50, Volatility_30, Momentum_20",54.1,Neutral,catboost
ANET,120.7699966430664,-0.01452473573533608,0.03578770522498692,49.8455812869422,49.684210526315795,51.96675391468062,44.76770880471158,41.23403908061503,33.25845678928694,"Volatility_30, Trend_MA50, Momentum_20",54.1,Neutral,catboost
GLE.PA,62.279998779296875,-0.017355668511841338,0.029552763187545013,64.77623104185294,51.54639175257732,50.809090909090905,29.50568439083733,33.8152381677909,43.341395822550936,"Volatility_30, Trend_MA50, Momentum_20",54.0,Neutral,catboost
AZN.L,14302.0,0.03412870571221971,0.014225806855004833,65.7112327710401,66.04166666666667,41.08441558441559,22.60817195599804,27.544708545557445,46.68560606060606,"Volatility_30, Trend_MA50, RSI_14",53.9,Neutral,catboost
ENEL.MI,9.145999908447266,-0.006841104120651975,0.023116067258664257,63.472314871965985,61.875,45.09588450764922,26.1819425784943,32.646703601331396,44.34660214554816,"Volatility_30, Trend_MA50, Momentum_20",53.9,Neutral,catboost
RMD,220.47000122070312,-0.009123590019311845,0.015086226324705375,58.706509685355634,60.0,23.55311355311355,15.039689524815381,17.146651169777904,11.937144071793625,"Volatility_30, Trend_MA50, RSI_14",53.9,Neutral,catboost
NESN.SW,76.37000274658203,0.002231047311659573,0.014107835938982514,49.788180556213064,75.78947368421052,44.62121212121212,11.867264936534884,17.648217907852796,33.303101947847395,"Volatility_30, Trend_MA50, Return_10d",53.9,Neutral,catboost
MSLH.L,141.0,-0.016736359823117164,0.02532754442054142,84.32006495372477,58.95833333333333,21.436819172113292,19.133903133903132,19.73941014610704,45.32019926600057,"Volatility_30, Trend_MA50, Return_10d",53.8,Neutral,catboost
METSO.HE,14.454999923706055,-0.014319811707687036,0.024546446422601266,64.62820919787549,57.26315789473684,49.365591397849464,20.820397249809016,26.949515495663473,40.208326213888526,"Trend_MA50, Volatility_30, Momentum_20",53.7,Neutral,catboost
BKNG,4062.139892578125,-0.03598208760825883,0.029523016801247817,60.998053826083066,56.8421052631579,33.65879468318493,27.391577624135767,29.816849816849818,31.673430947952028,"Volatility_30, Trend_MA50, RSI_14",53.7,Neutral,catboost
TMO,473.3599853515625,-0.031686653489931715,0.01669651660086772,47.196996647020505,65.26315789473684,47.25252525252525,38.81318681318682,33.15698793959663,32.6410515760183,"Volatility_30, Trend_MA50, Momentum_20",53.7,Neutral,catboost
CVS,70.08000183105469,-0.015453757648285826,0.015704497937403337,28.32518503742827,60.631578947368425,61.17245657568238,27.56954156954157,33.25092214866746,15.973366931452844,"Volatility_30, Trend_MA50, Momentum_20",53.7,Neutral,catboost
LGEN.L,240.60000610351562,-0.0037266828011774944,0.02114544521057161,78.94669930693338,64.79166666666667,23.683908045977013,20.486015944839473,21.17730646871686,42.58374323575823,"Volatility_30, Trend_MA50, Return_10d",53.6,Neutral,catboost
PYPL,43.59000015258789,-0.03561948192867381,0.025274990033267147,62.245903116946735,56.0,36.213656838656846,17.493734335839598,21.39059338255401,39.423877537949146,"Volatility_30, Return_10d, Trend_MA50",53.4,Neutral,catboost
MTX.DE,296.8999938964844,-0.04102071045433042,0.024447757957456236,35.23881120886592,62.2680412371134,46.863427109974424,30.1863372589179,34.35926662472378,28.431372549019613,"Volatility_30, Trend_MA50, RSI_14",53.4,Neutral,catboost
BURL,312.75,-0.023297185141472054,0.02430788367255222,68.72234366628865,54.10526315789474,40.74854913564591,26.653711108436493,31.765864243019735,56.33390834254485,"Volatility_30, Trend_MA50, Momentum_20",53.3,Neutral,catboost
CBOE,273.0,-0.024268230950183156,0.01646255717616732,49.35731996250561,56.63157894736842,34.913957307060755,18.301567713332417,23.191635088206624,26.233685126682147,"Volatility_30, Trend_MA50, Momentum_20",53.3,Neutral,catboost
LOW,230.30999755859375,-0.024234212813141975,0.018925191243207688,60.0228811526079,57.26315789473684,34.88721804511278,23.361225097236577,27.08316386555153,31.506586820915686,"Trend_MA50, Volatility_30, Momentum_20",53.2,Neutral,catboost
AVGO,300.67999267578125,-0.028246462325212107,0.022055947158050607,37.162171932426794,54.94736842105264,49.81481481481482,25.25888543823326,32.560539835902155,22.995805433554324,"Volatility_30, Trend_MA50, Return_10d",53.2,Neutral,catboost
PHNX.L,663.5,-0.010439970171513768,0.018568389791821172,66.91763049817496,63.125,24.75598086124402,13.341991341991342,16.944465109358728,39.11290322580645,"Volatility_30, Trend_MA50, RSI_14",53.1,Neutral,catboost
DRX.L,855.5,-0.013264129181084217,0.015233685760158822,64.48982168043725,62.083333333333336,42.07326007326007,23.690669763840496,29.262719172175913,49.03846153846154,"Volatility_30, Trend_MA50, Return_5d",53.1,Neutral,catboost
LEN,90.25,-0.009439146137530052,0.020353674720733156,59.478559508999574,57.26315789473684,36.02792506185931,23.817453817453817,25.668033568939002,30.216401989811686,"Volatility_30, Trend_MA50, RSI_14",53.1,Neutral,catboost
LMT,615.8400268554688,-0.018315702933643374,0.015754835288666284,33.08650640428713,59.578947368421055,56.28815628815629,20.396997929606624,26.101864667238516,26.143254225885727,"Volatility_30, Trend_MA50, Momentum_20",53.1,Neutral,catboost
GALP.LS,20.469999313354492,-0.020574177656660586,0.02492702977338786,77.69005538211367,51.134020618556704,33.2326656394453,22.388412892696856,22.37008935256826,53.3333312140564,"Volatility_30, Trend_MA50, RSI_14",53.0,Neutral,catboost
DG.PA,126.0999984741211,-0.007867820708145845,0.013689851453720897,62.010492662835745,62.06185567010309,43.041073709177155,29.737625622800685,33.48348004438535,46.86716744056911,"Volatility_30, Trend_MA50, Momentum_20",53.0,Neutral,catboost
HEI,273.3900146484375,0.0027508801338904654,0.025623787687400045,48.04867940669734,57.263157894736835,34.8989898989899,23.125799804060673,23.81699813055745,18.112666176148693,"Trend_MA50, Volatility_30, Momentum_20",53.0,Neutral,catboost
ESTC,48.52000045776367,-0.054375381813566936,0.04428498061130488,42.526113657956046,60.0,50.43041090916783,37.44274857344847,42.112028229985974,37.250674563947186,"Volatility_30, Trend_MA50, Momentum_20",52.9,Neutral,catboost
ITX.MC,49.5,-0.01941362026789184,0.017379538895349652,62.44716613412011,58.55670103092783,41.61034626616604,37.91898160019603,38.30515986793423,41.42480489932065,"Volatility_30, Trend_MA50, Momentum_20",52.8,Neutral,catboost
TER,295.6099853515625,-0.005818292216436927,0.041196648457902586,58.822764081087406,52.421052631578945,54.8828377504848,27.044225943715237,32.97465320629436,49.61908331260546,"Volatility_30, Trend_MA50, Z_Score_20",52.7,Neutral,catboost
GIS,36.45000076293945,0.011937820647170527,0.018298786248641712,57.254216840439454,65.47368421052632,16.649751688114858,17.094474153297682,16.6280835260063,9.165711498816378,"Volatility_30, Momentum_20, Trend_MA50",52.7,Neutral,catboost
DTE,144.47000122070312,0.000554067673612213,0.011890102110235832,51.593930388211426,68.63157894736842,39.94516594516595,15.599841100667538,22.105247390609822,36.64484809755451,"Volatility_30, Momentum_20, Trend_MA50",52.7,Neutral,catboost
LONN.SW,491.79998779296875,-0.004856382749454657,0.013996344349621657,65.07409134322401,61.473684210526315,37.49015661140244,30.768247075505144,32.78299511914048,45.49018012152778,"Trend_MA50, Volatility_30, Momentum_20",52.6,Neutral,catboost
